Productgroepcode,Productgroep_oms,Productcode,Product_omschrijving,Product_description,Product_synoniemen,Meeteenheid,Hoeveelheid,Commentaarregel,Verrijkt_met,Bevat_een_spoor_van,ENERCJ_kJ,ENERCC_kcal,PROT_g,PROTPL_g,PROTAN_g,NT_g,CHO_g,SUGAR_g,STARCH_g,POLYL_g,FIBT_g,ALC_g,WATER_g,OA_g,FAT_g,FACID_g,FASAT_g,FAMSCIS_g,FAPU_g,FAPUN3_g,FAPUN6_g,FATRS_g,F4_0_g,F6_0_g,F8_0_g,F10_0_g,F11_0_g,F12_0_g,F13_0_g,F14_0_g,F15_0_g,F16_0_g,F17_0_g,F18_0_g,F19_0_g,F20_0_g,F21_0_g,F22_0_g,F23_0_g,F24_0_g,F25_0_g,F26_0_g,FASATXR_g,F10_1CIS_g,F12_1CIS_g,F14_1CIS_g,F16_1CIS_g,F18_1CIS_g,F20_1CIS_g,F22_1CIS_g,F24_1CIS_g,FAMSCXR_g,F18_2CN6_g,F18_2CN9_g,F18_2CT_g,F18_2TC_g,F18_2R_g,F18_3CN3_g,F18_3CN6_g,F18_4CN3_g,F20_2CN6_g,F20_3CN9_g,F20_3CN6_g,F20_3CN3_g,F20_4CN6_g,F20_4CN3_g,F20_5CN3_g,F21_5CN3_g,F22_2CN6_g,F22_2CN3_g,F22_3CN3_g,F22_4CN6_g,F22_5CN6_g,F22_5CN3_g,F22_6CN3_g,F24_2CN6_g,FAPUXR_g,F10_1TRS_g,F12_1TRS_g,F14_1TRS_g,F16_1TRS_g,F18_1TRS_g,F18_2TTN6_g,F18_3TTTN3_g,F20_1TRS_g,F20_2TT_g,F22_1TRS_g,F24_1TRS_g,FAMSTXR_g,FAUN_g,CHORL_mg,NA_mg,K_mg,CA_mg,P_mg,MG_mg,FE_mg,HAEM_mg,NHAEM_mg,CU_mg,SE_mug,ZN_mg,ID_mug,ASH_g,VITA_RAE_mug,VITA_RE_mug,RETOL_mug,CARTBTOT_mug,CARTA_mug,LUTN_mug,ZEA_mug,CRYPXB_mug,LYCPN_mug,VITD_mug,CHOCALOH_mug,CHOCAL_mug,VITE_mg,TOCPHA_mg,TOCPHB_mg,TOCPHG_mg,TOCPHD_mg,VITK_mug,VITK1_mug,VITK2_mug,THIA_mg,RIBF_mg,VITB6_mg,VITB12_mug,NIA_mg,FOL_mug,FOLFD_mug,FOLAC_mug,VITC_mg
1,"Aardappelen en knolgewassen",2325,"Aardappelen m schil gekookt gem","Potatoes boiled w skin average",,g,100,"Per 100g.",,"CARTBTOT, FAMSCIS, VITA_RAE, VITA_RE",311,74,"1,4","1,4",0,,"15,4",1,"14,4",0,"1,8",0,81,,"0,3","0,2","0,1",0,"0,2","0,1","0,1",0,0,0,0,0,0,0,0,0,0,"0,04",0,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01",0,0,0,0,"0,06",0,0,0,0,"0,09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10,430,13,54,18,"0,6",0,"0,6","0,06",1,"0,3",2,,0,1,0,3,0,27,4,1,2,0,0,0,"0,1","0,1",0,0,0,,,,"0,13","0,02","0,33",0,"0,4",19,19,0,9
1,"Aardappelen en knolgewassen",2326,"Aardappelkroketten diepvries onbereid","Potato croquettes frozen unprepared",,g,100,"Per 100g. Gem van Aviko, Albert Heijn en Harvest Basket; Voor meer informatie zie Overzicht recepten op NEVO-website.",,,709,169,"2,7","2,2","0,5",,"24,8","1,7","23,1",0,"2,1",0,"63,1",0,6,"5,7","1,1","1,5","2,7","0,1","2,6",0,"0,01","0,01","0,01","0,02",0,"0,08",0,"0,06",0,"0,6",0,"0,28",0,"0,01",0,"0,03",0,"0,01",0,0,"0,01",0,0,0,"0,01","1,51","0,01",0,0,0,"2,58",0,0,0,0,"0,09",0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01",0,,0,0,0,0,0,"0,02","1,2",354,280,34,60,16,"0,5",0,"0,5","0,09",1,"0,41",2,"1,1",13,13,12,3,0,16,3,0,1,"0,1",0,"0,1","2,1",2,0,"0,2",0,"0,4","0,3","0,1","0,12","0,08","0,12","0,09",1,"14,5","14,5",0,5
1,"Aardappelen en knolgewassen",2493,"Aardappelpureepoeder z melkpoeder z vet","Potato puree powder wo milkpowder wo fat",,g,100,"Per 100g. Maggi puree naturel zelf toevoegen melk en boter.",,,1542,364,"7,9","7,9",0,,"78,4","1,9","76,5",0,7,0,"6,2",,"0,5","0,4","0,1",0,"0,3","0,1","0,1",0,0,0,0,0,0,0,0,0,0,"0,07",0,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,"0,01","0,01",0,0,0,0,"0,11",0,0,0,0,"0,14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,460,1098,27,156,66,"1,2",0,"1,2","0,16",1,"0,7","12,5",,1,1,0,6,,,,,,0,0,0,0,0,0,0,0,,,,"0,19","0,11","0,75",0,"6,3",30,30,0,5
1,"Aardappelen en knolgewassen",2499,"Aardappelpureepoeder m melkpoeder m vet","Potato puree powder w milkpowder w fat",,g,100,"Per 100g. Maggi puree a la minute naturel.",,,1573,373,"9,2","7,4","1,8",,62,"2,5","59,5",0,"5,5",0,"14,7",,"8,6","8,2","5,7","0,1","1,5","0,7","0,8",0,,,,0,0,"0,01",,0,0,"2,27",0,"3,34",,"0,05",0,0,0,0,,,,,,,0,"0,11",0,0,0,,"0,78",0,,,,"0,69",0,0,0,0,0,,0,,0,,0,,,"0,05",0,0,0,0,,,,,0,"0,02",0,,0,,0,,,,0,160,1700,80,397,70,"1,6",0,"1,6","0,24",1,"1,2",16,,0,0,0,0,,,,,,0,0,0,"0,4","0,4",0,"0,1",0,,,,"0,13","0,22","1,7",0,"6,6",13,13,0,5
1,"Aardappelen en knolgewassen",2744,"Aardappelen Nicola z schil gekookt","Potatoes Nicola wo skin boiled",,g,100,"Per 100g.",,,340,80,"1,7","1,7",0,,"16,6","0,6",16,0,"1,7",0,"78,9",,"0,4","0,3","0,1",0,"0,2","0,1","0,1",0,,,,,,,,,,"0,06",,"0,01",,,,,,,,,,,,,"0,01","0,01",,,,,"0,09",,,,,"0,12",,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,0,5,312,9,42,19,"0,4",0,"0,4","0,08",0,"0,24","2,5","0,7",0,0,0,3,0,20,5,0,7,0,0,0,"0,1","0,1",0,0,0,,,,"0,06","0,01","0,24",0,"0,9","17,4","17,4",0,15
1,"Aardappelen en knolgewassen",2745,"Aardappelen Eigenheimer z schil gekookt","Potatoes Eigenheimer wo skin boiled",,g,100,"Per 100g.",,,318,75,"1,8","1,8",0,,"15,7",0,"15,7",0,"1,8",0,"79,8",,"0,2","0,1",0,0,"0,1",0,0,0,0,0,0,0,0,0,0,0,0,"0,02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,03",0,0,0,0,"0,04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,326,7,31,18,"0,3",0,"0,3","0,06",0,"0,27","2,5","0,7",0,1,0,2,1,24,5,1,0,0,0,0,"0,1","0,1",0,0,0,,,,"0,08","0,02","0,18",0,"1,8","23,5","23,5",0,7
1,"Aardappelen en knolgewassen",2746,"Aardappelen Red Baron z schil gekookt","Potatoes Red Baron wo skin boiled",,g,100,"Per 100g.",,,385,91,"1,8","1,8",0,,"19,1","0,3","18,8",0,"1,3",0,"76,6",,"0,5","0,4","0,1",0,"0,3","0,1","0,1",0,0,0,0,0,0,0,0,0,0,"0,07",0,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,"0,01","0,01",0,0,0,0,"0,11",0,0,0,0,"0,14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,318,14,42,18,"0,9",0,"0,9","0,08",0,"0,43","2,5","0,7",0,1,0,5,0,47,6,0,0,0,0,0,"0,2","0,2",0,0,0,,,,"0,07","0,01","0,17",0,"1,1","14,5","14,5",0,7
1,"Aardappelen en knolgewassen",2747,"Aardappelen kruimig z schil gekookt gem","Potatoes floury average wo skin boiled",,g,100,"Per 100g. Gem van diverse soorten.",,,345,81,2,2,0,,17,0,17,0,"1,8",0,"78,3",,"0,2","0,1",0,0,"0,1","0,1",0,0,0,0,0,0,0,0,0,0,0,"0,03",0,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01",0,0,0,0,"0,04",0,0,0,0,"0,06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,373,7,39,21,"0,4",0,"0,4","0,07",0,"0,33","2,5","0,7",0,0,0,2,0,22,3,1,0,0,0,0,"0,1","0,1",0,0,0,,,,"0,07","0,01","0,17",0,"1,2","19,2","19,2",0,7
1,"Aardappelen en knolgewassen",2834,"Aardappelbolletjes/-wafeltjes ed diepvries onbereid","Potato waffles/balls frozen unprepared","Aardappelwafeltjes/lachebekjes e.d. diepvries onb",g,100,"Per 100g. Gem van Perfekt, Aviko, Albert Heijn en McCain; Voor meer informatie zie Overzicht recepten op NEVO-website.",,,734,175,"2,6","2,1","0,5",,"24,3","0,8","23,4",0,"2,8",0,"61,8",0,"6,9","6,5","0,7","1,9","3,9",0,"3,9",0,0,0,0,0,0,0,0,"0,01",0,"0,41",0,"0,24",0,"0,01",0,"0,05",0,"0,01",0,0,0,0,0,0,"0,01","1,9","0,01",0,0,0,"3,86",0,0,0,0,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01",0,347,322,9,38,,"0,5",0,"0,5","0,07",0,"0,31","2,8","1,7",0,0,0,2,0,26,4,1,2,0,0,0,"2,6","2,6",0,0,0,"0,3","0,3",0,"0,06","0,01","0,18",0,1,"16,5","16,5",0,8
1,"Aardappelen en knolgewassen",2922,"Aardappelen vastkokend z schil gekookt gem","Potatoes waxy average wo skin boiled",,g,100,"Per 100g. Voor meer informatie zie Overzicht recepten op NEVO-website.",,,362,86,"1,8","1,8",0,,"17,9","0,5","17,4",0,"1,5",0,"77,8",,"0,5","0,3","0,1",0,"0,2","0,1","0,1",0,0,0,0,0,0,0,0,0,0,"0,07",0,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,"0,01","0,01",0,0,0,0,"0,1",0,0,0,0,"0,13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,315,11,42,18,"0,6",0,"0,6","0,08",0,"0,34","2,5","0,7",0,1,0,4,0,33,6,0,4,0,0,0,"0,1","0,1",0,0,0,,,,"0,06","0,01","0,2",0,1,16,16,0,11
1,"Aardappelen en knolgewassen",3323,"Rostirondjes diepvries onbereid","Rosti rounds frozen unprepared",,g,100,"Per 100g. Gem van Aviko en McCain.",,,746,178,2,2,0,,"24,5",1,"23,5",0,"3,4",0,"62,9",,"7,3",7,"0,8",2,"4,1",0,"4,1",0,0,0,0,0,0,0,0,"0,01",0,"0,44",0,"0,25",0,"0,01",0,"0,05",0,"0,01",0,0,0,0,0,0,"0,01","2,03","0,01",0,0,0,"4,12",0,0,0,0,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01",0,433,426,9,77,21,"0,5",0,"0,5","0,11",1,"0,37",,,0,0,0,1,0,22,6,1,1,0,0,0,"0,6","0,5","0,2",0,0,,,,"0,07","0,03","0,17",0,"1,2","17,4","17,4",0,17
1,"Aardappelen en knolgewassen",3333,"Aardappel(product) naturel voorgekookt koelvers","Potato product natural precooked chilled",,g,100,"Per 100g. Oa krieltjes, schijfjes, blokjes koelvers.",,,340,80,"1,7","1,7",0,,"16,6","0,6",16,0,"1,7",0,"78,9",,"0,4","0,3","0,1",0,"0,2","0,1","0,1",0,0,0,0,0,0,0,0,0,0,"0,06",0,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,"0,01","0,01",0,0,0,0,"0,09",0,0,0,0,"0,12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,80,312,9,42,19,"0,4",0,"0,4","0,08",0,"0,24","2,5",,0,0,0,3,0,20,5,0,7,0,0,0,"0,1","0,1",0,0,0,,,,"0,06","0,01","0,24",0,"0,9","17,4","17,4",0,15
1,"Aardappelen en knolgewassen",5048,"Aardappel(product) gekruid voorgekookt koelvers","Potato product seasoned precooked chilled",,g,100,"Per 100g.",,,340,80,"1,7","1,7",0,,"16,6","0,6",16,0,"1,7",0,"78,9",,"0,4","0,3","0,1",0,"0,2","0,1","0,1",0,0,0,0,0,0,0,0,0,0,"0,06",0,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,"0,01","0,01",0,0,0,0,"0,09",0,0,0,0,"0,12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,284,312,9,42,19,"0,4",0,"0,4","0,08",,"0,24","2,5",,0,0,0,3,0,20,5,0,7,0,0,0,"0,1","0,1",0,0,0,,,,"0,06","0,01","0,24",0,"0,9","17,4","17,4",0,15
1,"Aardappelen en knolgewassen",5099,"Aardappelschijfjes/-partjes ed gekruid diepvries onbereid","Potatoes slices/parts frozen with spices unprepared","Aardappelpartjes/-schijfjes ed gekruid diepvries onbereid",g,100,"Per 100g.",,,564,134,"2,5","2,5",0,,"21,2","0,6","20,5",0,"2,5",0,70,,"3,8","3,7","0,4","1,1","2,2",0,"2,2",0,0,0,0,0,0,0,0,0,0,"0,23",0,"0,13",0,"0,01",0,"0,03",0,"0,01",0,0,0,0,0,0,0,"1,07","0,01",0,0,0,"2,18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,350,6,58,22,"0,5",0,"0,5","0,08",1,"0,36","2,4",,0,1,0,5,0,22,6,1,1,0,0,0,"1,5","1,5",0,0,0,"0,2","0,2",0,"0,12","0,04","0,29",0,"1,2","17,4","17,4",0,13
2,"Alcoholische dranken",382,Advocaat,"Advocaat liqueur",,g,100,"Per 100g. Voor meer informatie zie Overzicht recepten op NEVO-website.",,,988,236,"4,3",0,"4,3",,"23,6","23,6",0,0,0,"13,6","53,7",,"3,2","2,7","1,1","1,3","0,2",0,"0,2",0,0,"0,01",0,0,0,0,0,"0,01",0,"0,77","0,01","0,26",0,0,0,0,0,"0,01",0,0,0,0,0,0,"0,08","1,14","0,06","0,02",0,0,"0,18",0,0,0,0,0,0,0,0,0,0,0,"0,01","0,02","0,01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,"124,6",55,52,20,81,4,"0,8",0,"0,8","0,09",6,"0,47",11,"0,3",68,68,68,0,0,87,49,0,0,"0,4","0,1","0,3","1,1",1,0,"0,3",0,,,,"0,02","0,13","0,03","0,53",0,"28,8","28,8",0,0
2,"Alcoholische dranken",386,"Jenever bessen-","Gin Dutch red currant flavoured",Bessenjenever,g,100,"Per 100g.",,,770,184,0,0,0,,18,18,0,0,0,16,65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
2,"Alcoholische dranken",389,"Bier oud bruin","Beer old brown",,g,100,"Per 100g.",,,162,38,"0,5","0,5",0,,"5,5","3,6","1,9",0,"0,2",2,"93,4",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,18,2,12,4,"0,1",0,"0,1","0,01",0,0,,,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,"0,03","0,06",0,1,"8,8","8,8",0,0
2,"Alcoholische dranken",390,"Bier pils","Beer pilsner",,g,100,"Per 100g. Gem van Amstel, Brand, Heineken, Grolsch, Schultenbrau.",,,187,45,"0,4","0,4",0,,3,0,3,"0,2","0,3","4,3",92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,54,3,28,8,0,0,0,"0,01",0,"0,03",,"0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"0,03","0,06","0,03",1,"8,8","8,8",0,0
2,"Alcoholische dranken",391,Brandewijn,Brandy,,g,100,"Per 100g.",,"CA, K, MG, P, SE",957,231,0,0,0,,0,0,0,0,0,33,65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"0,16",0,"0,2",,,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
2,"Alcoholische dranken",392,Campari,Campari,,g,100,"Per 100g.",,,750,180,0,0,0,,10,10,0,0,0,20,70,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0
2,"Alcoholische dranken",393,"Jenever citroen-","Gin Dutch lemon flavoured",Citroenjenever,g,100,"Per 100g.",,"CU, MG, SE, ZN",747,180,0,0,0,,3,3,0,0,0,24,73,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
2,"Alcoholische dranken",394,Cognac,Cognac,,g,100,"Per 100g.",,"CA, FE, K, NA, P",945,228,0,0,0,,1,1,0,0,0,32,67,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
2,"Alcoholische dranken",401,"Jenever jonge","Gin young Dutch",,g,100,"Per 100g.",,"NA, P",812,196,0,0,0,,0,0,0,0,0,28,72,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
2,"Alcoholische dranken",402,"Jenever oude","Gin old Dutch",,g,100,"Per 100g.",,"CA, CU, K, MG, NA, P, SE, ZN",829,200,0,0,0,,1,1,0,0,0,28,71,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
2,"Alcoholische dranken",403,"Likeur 15-25 vol% alc","Liqueur 15-25 vol% alcohol","Tia maria e.d.",g,100,"Per 100g.",,"FOL, FOLFD, NIA, RIBF, VITB6",1015,242,0,0,0,,29,29,0,0,0,18,53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,02",,0,,,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
2,"Alcoholische dranken",405,Muskaatwijn,Muscatel,,g,100,"Per 100g.",,"FOL, FOLFD",676,162,0,0,0,,"13,7","13,7",0,0,0,"15,3",71,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0
2,"Alcoholische dranken",407,Port,"Port wine",,g,100,"Per 100g.",,"FOL, FOLFD, SE, THIA",650,156,0,0,0,,13,13,0,0,0,"14,8","72,2",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,4,97,4,12,11,"0,4",0,"0,4","0,1",0,"0,21",,,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,,,0,"0,01","0,01",0,"0,1",0,0,0,0
2,"Alcoholische dranken",408,Rum,Rum,,g,100,"Per 100g.",,"CA, FE, K, NA, P, SE",969,234,0,0,0,,0,0,0,0,0,"33,4","66,6",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,07",0,"0,02",,,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
2,"Alcoholische dranken",409,Sherry,Sherry,,g,100,"Per 100g.",,"CARTBTOT, FOL, FOLFD, VITA_RAE, VITA_RE, THIA",460,111,0,0,0,,"3,2","3,2",0,0,0,14,"82,8",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,27,64,8,7,8,"0,5",0,"0,5","0,02",0,"0,04",,,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,"0,01","0,02",0,"0,1",0,0,0,0
2,"Alcoholische dranken",415,"Vermouth zoete",Vermouth,"Zoete Martini e.d.",g,100,"Per 100g.",,"FOL, FOLFD, NIA, RIBF, THIA, VITB6",629,150,0,0,0,,"16,5","16,5",0,0,0,12,"71,5",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,28,18,6,7,6,"0,4",0,"0,4","0,01",0,"0,03",,,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
2,"Alcoholische dranken",416,Vieux,"Brandy Dutch vieux",,g,100,"Per 100g.",,"CA, K, NA, P",829,200,0,0,0,,1,1,0,0,0,28,71,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
2,"Alcoholische dranken",421,Whisky,Whisky,,g,100,"Per 100g.",,"FE, NA, P, SE",1015,245,0,0,0,,0,0,0,0,0,35,65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,"0,02",0,"0,01",,,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
2,"Alcoholische dranken",422,"Wijn rode","Wine red",,g,100,"Per 100g.",,"CARTBTOT, VITA_RAE, VITA_RE, THIA",341,82,0,0,0,,3,3,0,0,0,10,"88,4",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,70,8,12,10,"0,6",0,"0,6","0,02",0,"0,05","7,4",,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,"0,02","0,03",0,"0,1",1,1,0,0
2,"Alcoholische dranken",423,"Wijn witte droge","Wine white dry",,g,100,"Per 100g.",,"FOL, FOLFD, THIA, VITB12",276,67,"0,1","0,1",0,0,"0,6","0,6",0,0,0,"9,1","86,1",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,4,86,12,8,8,"0,6",0,"0,6","0,01",0,"0,04","3,4",,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,,,,0,"0,01","0,02",0,"0,1",0,0,0,0
